"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel","sum_Reads"
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|1003366754|gb|KC312603.2|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409179|gb|KC312619.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409165|gb|KC312618.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409151|gb|KC312617.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409137|gb|KC312616.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409123|gb|KC312615.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409109|gb|KC312614.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409095|gb|KC312613.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409081|gb|KC312612.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409067|gb|KC312611.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409039|gb|KC312609.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409025|gb|KC312608.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436409011|gb|KC312607.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436408983|gb|KC312605.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|436408969|gb|KC312604.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Physeter catodon","sperm whale","795bcaff7d3c75a0bf513313628031d251243673","gi|1878254122|gb|MT410874.1|",92.771,166,12,0,98,1,166,320,485,3.4e-59,241,"9755",169,98,"Undefined","",11
"Stenella coeruleoalba","striped dolphin","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2504581150|emb|OX596405.1|",100,170,0,0,100,1,170,58351822,58351991,1.99e-81,315,"9737",170,100,"Stenella coeruleoalba","1",9
"Globicephala melas","long-finned pilot whale","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2576975541|emb|OY734058.1|",99.412,170,1,0,100,1,170,414861,414692,9.26e-80,309,"9731",170,100,"Stenella coeruleoalba","1",9
"Delphinus delphis","saddleback dolphin","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2499297176|emb|OX465346.1|",99.412,170,1,0,100,1,170,625353,625184,9.26e-80,309,"9728",170,100,"Stenella coeruleoalba","1",9
"Orcinus orca","killer whale","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2233304685|emb|OW443380.1|",99.412,170,1,0,100,1,170,58384312,58384481,9.26e-80,309,"9733",170,100,"Stenella coeruleoalba","1",9
"Lagenorhynchus albirostris","white-beaked dolphin","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2472127491|emb|OX459091.1|",98.824,170,2,0,100,1,170,2061420,2061251,4.31e-78,303,"27610",170,100,"Stenella coeruleoalba","1",9
"Lagenorhynchus obliquidens","Pacific white-sided dolphin","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|1516186189|ref|XR_003430919.1|",98.235,170,3,0,100,1,170,3482,3651,2.01e-76,298,"90247",170,100,"Stenella coeruleoalba","1",9
"Balaenoptera acutorostrata","minke whale","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2499294725|emb|OX465369.1|",95.882,170,7,0,100,1,170,66579709,66579878,9.4e-70,276,"9767",170,100,"Stenella coeruleoalba","1",9
"Balaenoptera acutorostrata","minke whale","b63c8a44c1122de0bfffaf7658d239d31c1fa8ec","gi|2499294727|emb|OX465371.1|",91.228,171,14,1,100,1,170,27606244,27606074,2.06e-56,231,"9767",170,100,"Stenella coeruleoalba","1",9
"Balaenoptera acutorostrata","minke whale","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2499294725|emb|OX465369.1|",93.548,155,10,0,86,26,180,66579724,66579878,2.22e-56,231,"9767",180,86,"Undefined","",7
"Balaenoptera acutorostrata","minke whale","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2499294727|emb|OX465371.1|",93.506,154,9,1,85,28,180,27606227,27606074,2.87e-55,228,"9767",180,85,"Undefined","",7
"Delphinus delphis","saddleback dolphin","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2499297176|emb|OX465346.1|",92.903,155,11,0,86,26,180,625338,625184,1.03e-54,226,"9728",180,86,"Undefined","",7
"Orcinus orca","killer whale","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2233304685|emb|OW443380.1|",92.903,155,11,0,86,26,180,58384327,58384481,1.03e-54,226,"9733",180,86,"Undefined","",7
"Lagenorhynchus obliquidens","Pacific white-sided dolphin","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|1516186189|ref|XR_003430919.1|",92.258,155,12,0,86,26,180,3497,3651,4.8e-53,220,"90247",180,86,"Undefined","",7
"Stenella coeruleoalba","striped dolphin","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2504581150|emb|OX596405.1|",92.258,155,12,0,86,26,180,58351837,58351991,4.8e-53,220,"9737",180,86,"Undefined","",7
"Lagenorhynchus albirostris","white-beaked dolphin","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2472127491|emb|OX459091.1|",92.258,155,12,0,86,26,180,2061405,2061251,4.8e-53,220,"27610",180,86,"Undefined","",7
"Globicephala melas","long-finned pilot whale","ab168a2b095aa3061b45e83fc8b9720609df0257","gi|2576975541|emb|OY734058.1|",91.613,155,13,0,86,26,180,414846,414692,2.23e-51,215,"9731",180,86,"Undefined","",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|1139379200|dbj|AP012945.1|",100,168,0,0,100,1,168,319,486,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2373974949|gb|OP035261.1|",100,168,0,0,100,1,168,319,486,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|985566117|dbj|LC049695.1|",100,168,0,0,100,1,168,1,168,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2491777445|gb|OQ846640.1|",100,168,0,0,100,1,168,1,168,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2328358658|ref|NC_067731.1|",100,168,0,0,100,1,168,11398,11565,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2309725935|gb|OP537848.1|",100,168,0,0,100,1,168,22,189,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Rachycentron canadum","cobia","db6ed296bd2b264804b5c703a85fe676f272f170","gi|227462459|gb|FJ374798.1|",100,168,0,0,100,1,168,251,418,2.54e-80,311,"141264",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|114148948|gb|DQ854648.1|",100,168,0,0,100,1,168,251,418,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|6503167|gb|AF197149.1|",100,168,0,0,100,1,168,1664,1831,2.54e-80,311,"13323",168,100,"Acanthocybium solandri","1",7
"Acanthocybium solandri","wahoo","db6ed296bd2b264804b5c703a85fe676f272f170","gi|6503171|gb|AF197152.1|",100,167,0,0,99,1,167,1663,1829,9.13e-80,309,"13323",168,99,"Acanthocybium solandri","1",7
"Auxis rochei rochei","bullet tuna","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2557040574|gb|OR380621.1|",97.619,168,4,0,100,1,168,1,168,1.19e-73,289,"349649",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|40804706|ref|NC_005313.1|",97.619,168,4,0,100,1,168,1156,1323,1.19e-73,289,"217026",168,100,"Acanthocybium solandri","1",7
"Auxis thazard","frigate tuna","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2580278428|gb|OP057064.2|",97.041,169,4,1,100,1,168,317,485,5.53e-72,283,"13353",168,100,"Acanthocybium solandri","1",7
"Euthynnus alletteratus","little tunny","db6ed296bd2b264804b5c703a85fe676f272f170","gi|1018242320|dbj|LC145914.1|",97.024,168,5,0,100,1,168,1,168,5.53e-72,283,"8228",168,100,"Acanthocybium solandri","1",7
"Sarda chiliensis","Pacific bonito","db6ed296bd2b264804b5c703a85fe676f272f170","gi|985563391|dbj|LC092074.1|",97.024,168,5,0,100,1,168,1,168,5.53e-72,283,"8231",168,100,"Acanthocybium solandri","1",7
"Sarda chiliensis","Pacific bonito","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2491777226|gb|OQ846421.1|",97.024,168,5,0,100,1,168,1,168,5.53e-72,283,"8231",168,100,"Acanthocybium solandri","1",7
"Allothunnus fallai","slender tuna","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2491777189|gb|OQ846384.1|",97.024,168,5,0,100,1,168,1,168,5.53e-72,283,"320457",168,100,"Acanthocybium solandri","1",7
"Auxis thazard","frigate tuna","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2491776991|gb|OQ846186.1|",97.041,169,4,1,100,1,168,1,169,5.53e-72,283,"13353",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2491776990|gb|OQ846185.1|",97.041,169,4,1,100,1,168,1,169,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Sarda sarda","Atlantic bonito","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2208847221|gb|ON000352.1|",97.024,168,5,0,100,1,168,248,415,5.53e-72,283,"8232",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|726965636|gb|KM651784.1|",97.041,169,4,1,100,1,168,316,484,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2165127919|gb|MW232425.1|",97.041,169,4,1,100,1,168,316,484,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Euthynnus alletteratus","little tunny","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2165127905|gb|MW232424.1|",97.024,168,5,0,100,1,168,317,484,5.53e-72,283,"8228",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2165127863|gb|MW232421.1|",97.041,169,4,1,100,1,168,316,484,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Auxis thazard","frigate tuna","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2070998121|gb|MZ605532.1|",97.041,169,4,1,100,1,168,1,169,5.53e-72,283,"13353",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|2070998120|gb|MZ605531.1|",97.041,169,4,1,100,1,168,1,169,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Sarda sarda","Atlantic bonito","db6ed296bd2b264804b5c703a85fe676f272f170","gi|1980526505|ref|NC_052756.1|",97.024,168,5,0,100,1,168,319,486,5.53e-72,283,"8232",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|40714127|dbj|AB105165.1|",97.041,169,4,1,100,1,168,1157,1325,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Auxis rochei","Auxis rochei","db6ed296bd2b264804b5c703a85fe676f272f170","gi|40645773|dbj|AB103468.1|",97.041,169,4,1,100,1,168,1157,1325,5.53e-72,283,"217026",168,100,"Acanthocybium solandri","1",7
"Euthynnus alletteratus","little tunny","db6ed296bd2b264804b5c703a85fe676f272f170","gi|27733887|ref|NC_004530.1|",97.024,168,5,0,100,1,168,1174,1341,5.53e-72,283,"8228",168,100,"Acanthocybium solandri","1",7
"Lagenorhynchus obliquidens","Pacific white-sided dolphin","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|1516075550|ref|XR_003433956.1|",91.765,170,14,0,100,1,170,976,807,4.43e-58,237,"90247",170,100,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249201|gb|MW645448.1|",91.071,168,15,0,99,1,168,320,487,2.67e-55,228,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249355|gb|MW645459.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249327|gb|MW645457.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249299|gb|MW645455.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249285|gb|MW645454.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249257|gb|MW645452.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249243|gb|MW645451.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249215|gb|MW645449.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249173|gb|MW645446.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2240249145|gb|MW645444.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Mesoplodon grayi","Gray's beaked whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|598324043|ref|NC_023830.1|",90.476,168,16,0,99,1,168,320,487,1.24e-53,222,"74394",170,99,"Undefined","",7
"Orcinus orca","killer whale","77bb790e3f4c38d4730988f52ef69b6f8cae198e","gi|2280707910|ref|XR_007477650.1|",90,170,17,0,100,1,170,2267,2436,4.47e-53,220,"9733",170,100,"Undefined","",7
"Lampanyctus tenuiformis","Lampanyctus tenuiformis","6af70bd175298cf5a08a0df642606df027c14003","gi|2580282166|gb|OP057084.2|",100,172,0,0,100,1,172,318,489,1.56e-82,318,"319540",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus tenuiformis","Lampanyctus tenuiformis","6af70bd175298cf5a08a0df642606df027c14003","gi|1018242712|dbj|LC146352.1|",100,172,0,0,100,1,172,1,172,1.56e-82,318,"319540",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus tenuiformis","Lampanyctus tenuiformis","6af70bd175298cf5a08a0df642606df027c14003","gi|2491777223|gb|OQ846418.1|",100,172,0,0,100,1,172,1,172,1.56e-82,318,"319540",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus tenuiformis","Lampanyctus tenuiformis","6af70bd175298cf5a08a0df642606df027c14003","gi|2491777138|gb|OQ846333.1|",100,172,0,0,100,1,172,1,172,1.56e-82,318,"319540",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium achirus","lantern fish","6af70bd175298cf5a08a0df642606df027c14003","gi|2647781589|emb|OY997662.1|",99.419,172,1,0,100,1,172,316,487,7.27e-81,313,"473322",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium achirus","lantern fish","6af70bd175298cf5a08a0df642606df027c14003","gi|1918447634|dbj|LC579036.1|",99.419,172,1,0,100,1,172,1,172,7.27e-81,313,"473322",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium fernae","Nannobrachium fernae","6af70bd175298cf5a08a0df642606df027c14003","gi|1096114277|dbj|LC193243.1|",98.837,172,2,0,100,1,172,1,172,3.38e-79,307,"1519990",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium fernae","Nannobrachium fernae","6af70bd175298cf5a08a0df642606df027c14003","gi|985565316|dbj|LC026540.1|",99.408,169,1,0,98,1,169,1,169,3.38e-79,307,"1519990",172,98,"Lampanyctus tenuiformis","1",7
"Nannobrachium ritteri","broadfin lampfish","6af70bd175298cf5a08a0df642606df027c14003","gi|985565310|dbj|LC026534.1|",98.837,172,2,0,100,1,172,1,172,3.38e-79,307,"319541",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus festivus","festive lanternfish","6af70bd175298cf5a08a0df642606df027c14003","gi|2491777370|gb|OQ846565.1|",98.837,172,2,0,100,1,172,1,172,3.38e-79,307,"717803",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium fernae","Nannobrachium fernae","6af70bd175298cf5a08a0df642606df027c14003","gi|1918447613|dbj|LC579015.1|",99.408,169,1,0,98,1,169,1,169,3.38e-79,307,"1519990",172,98,"Lampanyctus tenuiformis","1",7
"Nannobrachium fernae","Nannobrachium fernae","6af70bd175298cf5a08a0df642606df027c14003","gi|2619502581|dbj|LC785472.1|",98.817,169,2,0,98,1,169,189,357,1.57e-77,302,"1519990",172,98,"Lampanyctus tenuiformis","1",7
"Lampanyctus sp. HUMZ:222545","Lampanyctus sp. HUMZ:222545","6af70bd175298cf5a08a0df642606df027c14003","gi|2416134275|dbj|LC743616.1|",98.256,172,3,0,100,1,172,187,358,1.57e-77,302,"3014777",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus sp. CBM:ZF:22574-1","Lampanyctus sp. CBM:ZF:22574-1","6af70bd175298cf5a08a0df642606df027c14003","gi|2416134273|dbj|LC743614.1|",98.256,172,3,0,100,1,172,187,358,1.57e-77,302,"3014775",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium hawaiiensis","Nannobrachium hawaiiensis","6af70bd175298cf5a08a0df642606df027c14003","gi|2580283261|gb|OP057087.2|",98.225,169,3,0,98,1,169,316,484,7.32e-76,296,"1519991",172,98,"Lampanyctus tenuiformis","1",7
"Lampanyctus tenuiformis | Lampanyctus sp. FLMOO_1210","Lampanyctus tenuiformis;Lampanyctus sp. FLMOO_1210","6af70bd175298cf5a08a0df642606df027c14003","gi|1018241291|dbj|LC145966.1|",97.674,172,4,0,100,1,172,1,172,7.32e-76,296,"319540;2861075",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus sp. HUMZ:222616","Lampanyctus sp. HUMZ:222616","6af70bd175298cf5a08a0df642606df027c14003","gi|2416134276|dbj|LC743617.1|",97.674,172,4,0,100,1,172,1,172,7.32e-76,296,"3014778",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium hawaiiensis","Nannobrachium hawaiiensis","6af70bd175298cf5a08a0df642606df027c14003","gi|2491776964|gb|OQ846159.1|",97.674,172,3,1,100,1,172,1,171,2.63e-75,294,"1519991",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium bristori","Nannobrachium bristori","6af70bd175298cf5a08a0df642606df027c14003","gi|2580278524|gb|OP057083.2|",97.633,169,4,0,98,1,169,316,484,3.41e-74,291,"1519989",172,98,"Lampanyctus tenuiformis","1",7
"Lampanyctus sp. Y13","Lampanyctus sp. Y13","6af70bd175298cf5a08a0df642606df027c14003","gi|1018241317|dbj|LC145992.1|",97.093,172,5,0,100,1,172,1,172,3.41e-74,291,"1828390",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium achirus","lantern fish","6af70bd175298cf5a08a0df642606df027c14003","gi|1018241302|dbj|LC145977.1|",97.093,172,5,0,100,1,172,1,172,3.41e-74,291,"473322",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium bristori","Nannobrachium bristori","6af70bd175298cf5a08a0df642606df027c14003","gi|2491776963|gb|OQ846158.1|",97.633,169,4,0,98,1,169,1,169,3.41e-74,291,"1519989",172,98,"Lampanyctus tenuiformis","1",7
"Lampanyctus intricarius","diamondcheek lanternfish","6af70bd175298cf5a08a0df642606df027c14003","gi|1918447652|dbj|LC579054.1|",97.093,172,5,0,100,1,172,1,172,3.41e-74,291,"1069389",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus tenuiformis","Lampanyctus tenuiformis","6af70bd175298cf5a08a0df642606df027c14003","gi|1918447650|dbj|LC579052.1|",97.093,172,5,0,100,1,172,1,172,3.41e-74,291,"319540",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium atrum","Nannobrachium ater","6af70bd175298cf5a08a0df642606df027c14003","gi|1018242380|dbj|LC146174.1|",96.512,172,6,0,100,1,172,1,172,1.58e-72,285,"123504",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium atrum","Nannobrachium ater","6af70bd175298cf5a08a0df642606df027c14003","gi|2416134278|dbj|LC743619.1|",96.512,172,6,0,100,1,172,187,358,1.58e-72,285,"123504",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium atrum","Nannobrachium ater","6af70bd175298cf5a08a0df642606df027c14003","gi|2416134272|dbj|LC743613.1|",96.512,172,6,0,100,1,172,187,358,1.58e-72,285,"123504",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium atrum","Nannobrachium ater","6af70bd175298cf5a08a0df642606df027c14003","gi|2333441068|gb|OP863195.1|",96.512,172,6,0,100,1,172,1,172,1.58e-72,285,"123504",172,100,"Lampanyctus tenuiformis","1",7
"Lampanyctus intricarius","diamondcheek lanternfish","6af70bd175298cf5a08a0df642606df027c14003","gi|2333440946|gb|OP863138.1|",96.512,172,6,0,100,1,172,1,172,1.58e-72,285,"1069389",172,100,"Lampanyctus tenuiformis","1",7
"Nannobrachium atrum","Nannobrachium ater","6af70bd175298cf5a08a0df642606df027c14003","gi|1918447638|dbj|LC579040.1|",96.512,172,6,0,100,1,172,1,172,1.58e-72,285,"123504",172,100,"Lampanyctus tenuiformis","1",7
"Globicephala melas","long-finned pilot whale","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2576975582|emb|OY734052.1|",92.547,161,11,1,94,11,170,61730983,61730823,7.42e-56,230,"9731",170,94,"Undefined","",6
"Stenella coeruleoalba","striped dolphin","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2504581144|emb|OX596399.1|",92.547,161,11,1,94,11,170,61726894,61726734,7.42e-56,230,"9737",170,94,"Undefined","",6
"Delphinus delphis","saddleback dolphin","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2499297169|emb|OX465339.1|",92.547,161,11,1,94,11,170,27981432,27981592,7.42e-56,230,"9728",170,94,"Undefined","",6
"Lagenorhynchus albirostris","white-beaked dolphin","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2472127178|emb|OX459086.1|",92.547,161,11,1,94,11,170,60532715,60532555,7.42e-56,230,"27610",170,94,"Undefined","",6
"Orcinus orca","killer whale","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2233304415|emb|OW443375.1|",92.547,161,11,1,94,11,170,61518683,61518523,7.42e-56,230,"9733",170,94,"Undefined","",6
"Balaenoptera acutorostrata","minke whale","e128714cb6532caf696951c8bfafc486bb4fc65f","gi|2499297193|emb|OX465363.1|",90.683,161,12,2,94,11,170,64557517,64557359,2.69e-50,211,"9767",170,94,"Undefined","",6
"Balaenoptera acutorostrata","minke whale","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2499294727|emb|OX465371.1|",92.982,171,9,2,100,1,168,27606244,27606074,7.26e-61,246,"9767",168,100,"Undefined","",6
"Balaenoptera acutorostrata","minke whale","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2499294725|emb|OX465369.1|",91.765,170,12,2,100,1,168,66579709,66579878,1.57e-57,235,"9767",168,100,"Undefined","",6
"Delphinus delphis","saddleback dolphin","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2499297176|emb|OX465346.1|",91.176,170,13,2,100,1,168,625353,625184,7.31e-56,230,"9728",168,100,"Undefined","",6
"Lagenorhynchus albirostris","white-beaked dolphin","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2472127491|emb|OX459091.1|",91.176,170,13,2,100,1,168,2061420,2061251,7.31e-56,230,"27610",168,100,"Undefined","",6
"Orcinus orca","killer whale","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2233304685|emb|OW443380.1|",91.176,170,13,2,100,1,168,58384312,58384481,7.31e-56,230,"9733",168,100,"Undefined","",6
"Stenella coeruleoalba","striped dolphin","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|2504581150|emb|OX596405.1|",90.588,170,14,2,100,1,168,58351822,58351991,3.4e-54,224,"9737",168,100,"Undefined","",6
"Lagenorhynchus obliquidens","Pacific white-sided dolphin","5aa0b1a1714f749777452a487ca4d99f82e4ea62","gi|1516186189|ref|XR_003430919.1|",90,170,15,2,100,1,168,3482,3651,1.58e-52,219,"90247",168,100,"Undefined","",6
